2 32 2.96726628913 3.03904666659 3.8405351848 4.56849256268 5.83586263309
5 64 4.11523644299 5.45596082793 6.01758434125 7.31528569687 10.6990629938
8 128 5.7877264618 6.50869206589 7.19730786216 9.2111628059 21.0398645326
11 256 9.38702090975 12.2029910132 15.0350044687 15.7149629259 18.758115387
14 512 12.1639082178 16.263638991 17.5785034495 21.890357893 28.3035423704
